year;month;day;hour;NO2;NO;NOx;O3;PM10;PM25;
2005;3;26;18;51.0000;3.00000;55.6000;20.0000;-999;-999;
2005;3;26;19;51.0000;4.00000;57.1333;19.0000;-999;-999;
2005;3;26;20;53.0000;4.00000;59.1333;14.0000;-999;-999;
2005;3;26;21;53.0000;3.00000;57.6000;15.0000;-999;-999;
2005;3;26;22;43.0000;2.00000;46.0667;24.0000;-999;-999;
2005;3;26;23;39.0000;1.00000;40.5333;29.0000;-999;-999;
2005;3;26;24;27.0000;1.00000;28.5333;56.0000;-999;-999;
2005;3;27;1;29.0000;0.000000;29.0000;55.0000;8.00000;-999;
2005;3;27;2;25.0000;0.000000;25.0000;58.0000;8.00000;-999;
2005;3;27;3;21.0000;0.000000;21.0000;58.0000;8.00000;-999;
2005;3;27;4;19.0000;0.000000;19.0000;61.0000;8.00000;-999;
2005;3;27;5;20.0000;1.00000;21.5333;58.0000;8.00000;-999;
2005;3;27;6;23.0000;0.000000;23.0000;53.0000;8.00000;-999;
2005;3;27;7;28.0000;0.000000;28.0000;47.0000;8.00000;-999;
2005;3;27;8;31.0000;0.000000;31.0000;45.0000;8.00000;-999;
2005;3;27;9;30.0000;1.00000;31.5333;50.0000;8.00000;-999;
2005;3;27;10;31.0000;1.00000;32.5333;49.0000;8.00000;-999;
2005;3;27;11;32.0000;1.00000;33.5333;46.0000;8.00000;-999;
2005;3;27;12;33.0000;1.00000;34.5333;42.0000;8.00000;-999;
2005;3;27;13;29.0000;0.000000;29.0000;49.0000;8.00000;-999;
2005;3;27;14;22.0000;1.00000;23.5333;56.0000;8.00000;-999;
2005;3;27;15;22.0000;1.00000;23.5333;53.0000;8.00000;-999;
2005;3;27;16;27.0000;0.000000;27.0000;47.0000;8.00000;-999;
2005;3;27;17;29.0000;1.00000;30.5333;47.0000;8.00000;-999;
2005;3;27;18;28.0000;0.000000;28.0000;52.0000;8.00000;-999;
2005;3;27;19;35.0000;1.00000;36.5333;40.0000;8.00000;-999;
2005;3;27;20;56.0000;1.00000;57.5333;13.0000;8.00000;-999;
2005;3;27;21;60.0000;2.00000;63.0667;8.00000;8.00000;-999;
2005;3;27;22;60.0000;3.00000;64.6000;7.00000;8.00000;-999;
2005;3;27;23;66.0000;16.0000;90.5333;3.00000;8.00000;-999;
2005;3;27;24;60.0000;26.0000;99.8667;3.00000;8.00000;-999;
2005;3;28;1;56.0000;20.0000;86.6667;3.00000;13.0000;-999;
2005;3;28;2;50.0000;25.0000;88.3333;2.00000;13.0000;-999;
2005;3;28;3;43.0000;9.00000;56.8000;4.00000;13.0000;-999;
2005;3;28;4;39.0000;13.0000;58.9333;2.00000;13.0000;-999;
2005;3;28;5;32.0000;8.00000;44.2667;3.00000;13.0000;-999;
2005;3;28;6;33.0000;10.0000;48.3333;2.00000;13.0000;-999;
2005;3;28;7;31.0000;18.0000;58.6000;3.00000;13.0000;-999;
2005;3;28;8;29.0000;29.0000;73.4667;5.00000;13.0000;-999;
2005;3;28;9;27.0000;27.0000;68.4000;11.0000;13.0000;-999;
2005;3;28;10;22.0000;16.0000;46.5333;24.0000;13.0000;-999;
2005;3;28;11;22.0000;12.0000;40.4000;39.0000;13.0000;-999;
2005;3;28;12;16.0000;5.00000;23.6667;61.0000;13.0000;-999;
2005;3;28;13;7.00000;1.00000;8.53333;86.0000;13.0000;-999;
2005;3;28;14;8.00000;1.00000;9.53333;91.0000;13.0000;-999;
2005;3;28;15;6.00000;2.00000;9.06667;101.000;13.0000;-999;
2005;3;28;16;5.00000;1.00000;6.53333;107.000;13.0000;-999;
2005;3;28;17;6.00000;1.00000;7.53333;108.000;13.0000;-999;
2005;3;28;18;10.0000;1.00000;11.5333;103.000;13.0000;-999;
2005;3;28;19;21.0000;1.00000;22.5333;85.0000;13.0000;-999;
2005;3;28;20;28.0000;1.00000;29.5333;75.0000;13.0000;-999;
2005;3;28;21;27.0000;1.00000;28.5333;72.0000;13.0000;-999;
2005;3;28;22;29.0000;1.00000;30.5333;69.0000;13.0000;-999;
2005;3;28;23;27.0000;1.00000;28.5333;72.0000;13.0000;-999;
2005;3;28;24;33.0000;1.00000;34.5333;54.0000;13.0000;-999;
2005;3;29;1;61.0000;1.00000;62.5333;24.0000;17.0000;-999;
2005;3;29;2;25.0000;0.000000;25.0000;54.0000;17.0000;-999;
2005;3;29;3;22.0000;0.000000;22.0000;54.0000;17.0000;-999;
2005;3;29;4;25.0000;0.000000;25.0000;44.0000;17.0000;-999;
2005;3;29;5;33.0000;0.000000;33.0000;36.0000;17.0000;-999;
2005;3;29;6;61.0000;11.0000;77.8667;11.0000;17.0000;-999;
2005;3;29;7;77.0000;48.0000;150.600;3.00000;17.0000;-999;
2005;3;29;8;86.0000;84.0000;214.800;4.00000;17.0000;-999;
2005;3;29;9;71.0000;32.0000;120.067;20.0000;17.0000;-999;
2005;3;29;10;34.0000;6.00000;43.2000;61.0000;17.0000;-999;
2005;3;29;11;34.0000;5.00000;41.6667;63.0000;17.0000;-999;
2005;3;29;12;27.0000;2.00000;30.0667;66.0000;17.0000;-999;
2005;3;29;13;31.0000;3.00000;35.6000;61.0000;17.0000;-999;
2005;3;29;14;38.0000;4.00000;44.1333;56.0000;17.0000;-999;
2005;3;29;15;31.0000;3.00000;35.6000;66.0000;17.0000;-999;
2005;3;29;16;31.0000;2.00000;34.0667;65.0000;17.0000;-999;
2005;3;29;17;55.0000;4.00000;61.1333;43.0000;17.0000;-999;
2005;3;29;18;53.0000;2.00000;56.0667;44.0000;17.0000;-999;
2005;3;29;19;61.0000;1.00000;62.5333;34.0000;17.0000;-999;
2005;3;29;20;58.0000;0.000000;58.0000;41.0000;17.0000;-999;
2005;3;29;21;55.0000;1.00000;56.5333;39.0000;17.0000;-999;
2005;3;29;22;60.0000;1.00000;61.5333;32.0000;17.0000;-999;
2005;3;29;23;67.0000;4.00000;73.1333;21.0000;17.0000;-999;
2005;3;29;24;71.0000;2.00000;74.0667;17.0000;17.0000;-999;
2005;3;30;1;51.0000;1.00000;52.5333;20.0000;27.0000;-999;
2005;3;30;2;42.0000;0.000000;42.0000;28.0000;27.0000;-999;
2005;3;30;3;39.0000;1.00000;40.5333;24.0000;27.0000;-999;
2005;3;30;4;47.0000;2.00000;50.0667;13.0000;27.0000;-999;
2005;3;30;5;52.0000;2.00000;55.0667;9.00000;27.0000;-999;
2005;3;30;6;66.0000;28.0000;108.933;2.00000;27.0000;-999;
2005;3;30;7;68.0000;59.0000;158.467;2.00000;27.0000;-999;
2005;3;30;8;58.0000;70.0000;165.333;3.00000;27.0000;-999;
2005;3;30;9;61.0000;57.0000;148.400;7.00000;27.0000;-999;
2005;3;30;10;48.0000;31.0000;95.5333;13.0000;27.0000;-999;
2005;3;30;11;56.0000;41.0000;118.867;15.0000;27.0000;-999;
2005;3;30;12;45.0000;19.0000;74.1333;35.0000;27.0000;-999;
2005;3;30;13;31.0000;5.00000;38.6667;70.0000;27.0000;-999;
2005;3;30;14;30.0000;4.00000;36.1333;87.0000;27.0000;-999;
2005;3;30;15;35.0000;3.00000;39.6000;72.0000;27.0000;-999;
2005;3;30;16;-999;-999;-999;-999;27.0000;-999;
2005;3;30;17;-999;-999;-999;-999;27.0000;-999;
2005;3;30;18;40.0000;3.00000;44.6000;65.0000;27.0000;-999;
2005;3;30;19;52.0000;1.00000;53.5333;51.0000;27.0000;-999;
2005;3;30;20;55.0000;1.00000;56.5333;50.0000;27.0000;-999;
2005;3;30;21;50.0000;0.000000;50.0000;48.0000;27.0000;-999;
2005;3;30;22;40.0000;0.000000;40.0000;47.0000;27.0000;-999;
2005;3;30;23;40.0000;0.000000;40.0000;40.0000;27.0000;-999;
2005;3;30;24;54.0000;1.00000;55.5333;25.0000;27.0000;-999;
2005;3;31;1;47.0000;0.000000;47.0000;27.0000;15.0000;-999;
2005;3;31;2;63.0000;3.00000;67.6000;11.0000;15.0000;-999;
2005;3;31;3;34.0000;1.00000;35.5333;31.0000;15.0000;-999;
2005;3;31;4;34.0000;0.000000;34.0000;25.0000;15.0000;-999;
2005;3;31;5;33.0000;0.000000;33.0000;39.0000;15.0000;-999;
2005;3;31;6;38.0000;1.00000;39.5333;28.0000;15.0000;-999;
2005;3;31;7;62.0000;17.0000;88.0667;6.00000;15.0000;-999;
2005;3;31;8;77.0000;50.0000;153.667;4.00000;15.0000;-999;
2005;3;31;9;92.0000;92.0000;233.067;2.00000;15.0000;-999;
2005;3;31;10;91.0000;72.0000;201.400;5.00000;15.0000;-999;
2005;3;31;11;86.0000;73.0000;197.933;8.00000;15.0000;-999;
2005;3;31;12;73.0000;36.0000;128.200;27.0000;15.0000;-999;
2005;3;31;13;57.0000;15.0000;80.0000;42.0000;15.0000;-999;
2005;3;31;14;44.0000;5.00000;51.6667;59.0000;15.0000;-999;
2005;3;31;15;31.0000;5.00000;38.6667;64.0000;15.0000;-999;
2005;3;31;16;32.0000;3.00000;36.6000;64.0000;15.0000;-999;
2005;3;31;17;42.0000;6.00000;51.2000;48.0000;15.0000;-999;
2005;3;31;18;38.0000;4.00000;44.1333;54.0000;15.0000;-999;
2005;3;31;19;49.0000;3.00000;53.6000;39.0000;15.0000;-999;
2005;3;31;20;78.0000;5.00000;85.6667;17.0000;15.0000;-999;
2005;3;31;21;86.0000;5.00000;93.6667;9.00000;15.0000;-999;
2005;3;31;22;85.0000;8.00000;97.2667;9.00000;15.0000;-999;
2005;3;31;23;89.0000;22.0000;122.733;4.00000;15.0000;-999;
2005;3;31;24;83.0000;29.0000;127.467;4.00000;15.0000;-999;
2005;4;1;1;32.0000;2.00000;35.0667;53.0000;37.0000;-999;
2005;4;1;2;16.0000;1.00000;17.5333;68.0000;37.0000;-999;
2005;4;1;3;15.0000;1.00000;16.5333;75.0000;37.0000;-999;
2005;4;1;4;11.0000;1.00000;12.5333;82.0000;37.0000;-999;
2005;4;1;5;25.0000;1.00000;26.5333;61.0000;37.0000;-999;
2005;4;1;6;38.0000;2.00000;41.0667;47.0000;37.0000;-999;
2005;4;1;7;78.0000;13.0000;97.9333;8.00000;37.0000;-999;
2005;4;1;8;93.0000;43.0000;158.933;4.00000;37.0000;-999;
2005;4;1;9;77.0000;26.0000;116.867;18.0000;37.0000;-999;
2005;4;1;10;71.0000;14.0000;92.4667;18.0000;37.0000;-999;
2005;4;1;11;57.0000;7.00000;67.7333;38.0000;37.0000;-999;
2005;4;1;12;55.0000;10.0000;70.3333;38.0000;37.0000;-999;
2005;4;1;13;45.0000;8.00000;57.2667;56.0000;37.0000;-999;
2005;4;1;14;38.0000;7.00000;48.7333;68.0000;37.0000;-999;
2005;4;1;15;32.0000;6.00000;41.2000;88.0000;37.0000;-999;
2005;4;1;16;21.0000;2.00000;24.0667;108.000;37.0000;-999;
2005;4;1;17;40.0000;2.00000;43.0667;84.0000;37.0000;-999;
2005;4;1;18;47.0000;3.00000;51.6000;76.0000;37.0000;-999;
2005;4;1;19;69.0000;3.00000;73.6000;40.0000;37.0000;-999;
2005;4;1;20;77.0000;3.00000;81.6000;29.0000;37.0000;-999;
2005;4;1;21;78.0000;4.00000;84.1333;25.0000;37.0000;-999;
2005;4;1;22;74.0000;3.00000;78.6000;25.0000;37.0000;-999;
2005;4;1;23;64.0000;2.00000;67.0667;36.0000;37.0000;-999;
2005;4;1;24;34.0000;1.00000;35.5333;78.0000;37.0000;-999;
2005;4;2;1;34.0000;1.00000;35.5333;72.0000;43.0000;-999;
2005;4;2;2;33.0000;2.00000;36.0667;59.0000;43.0000;-999;
2005;4;2;3;24.0000;1.00000;25.5333;80.0000;43.0000;-999;
2005;4;2;4;25.0000;1.00000;26.5333;85.0000;43.0000;-999;
2005;4;2;5;39.0000;1.00000;40.5333;59.0000;43.0000;-999;
2005;4;2;6;52.0000;1.00000;53.5333;41.0000;43.0000;-999;
2005;4;2;7;63.0000;2.00000;66.0667;30.0000;43.0000;-999;
2005;4;2;8;63.0000;5.00000;70.6667;41.0000;43.0000;-999;
2005;4;2;9;62.0000;10.0000;77.3333;40.0000;43.0000;-999;
2005;4;2;10;50.0000;10.0000;65.3333;61.0000;43.0000;-999;
2005;4;2;11;31.0000;5.00000;38.6667;95.0000;43.0000;-999;
2005;4;2;12;22.0000;3.00000;26.6000;112.000;43.0000;-999;
2005;4;2;13;13.0000;2.00000;16.0667;130.000;43.0000;-999;
2005;4;2;14;12.0000;2.00000;15.0667;130.000;43.0000;-999;
2005;4;2;15;16.0000;2.00000;19.0667;131.000;43.0000;-999;
2005;4;2;16;14.0000;1.00000;15.5333;136.000;43.0000;-999;
2005;4;2;17;17.0000;1.00000;18.5333;136.000;43.0000;-999;
2005;4;2;18;17.0000;1.00000;18.5333;136.000;43.0000;-999;
2005;4;2;19;29.0000;1.00000;30.5333;120.000;43.0000;-999;
2005;4;2;20;52.0000;1.00000;53.5333;93.0000;43.0000;-999;
2005;4;2;21;49.0000;1.00000;50.5333;92.0000;43.0000;-999;
2005;4;2;22;66.0000;1.00000;67.5333;72.0000;43.0000;-999;
2005;4;2;23;38.0000;1.00000;39.5333;106.000;43.0000;-999;
2005;4;2;24;32.0000;1.00000;33.5333;105.000;43.0000;-999;
2005;4;3;1;77.0000;1.00000;78.5333;43.0000;50.0000;-999;
2005;4;3;2;96.0000;4.00000;102.133;18.0000;50.0000;-999;
2005;4;3;3;62.0000;1.00000;63.5333;44.0000;50.0000;-999;
2005;4;3;4;61.0000;1.00000;62.5333;37.0000;50.0000;-999;
2005;4;3;5;69.0000;1.00000;70.5333;25.0000;50.0000;-999;
2005;4;3;6;69.0000;2.00000;72.0667;24.0000;50.0000;-999;
2005;4;3;7;78.0000;7.00000;88.7333;20.0000;50.0000;-999;
2005;4;3;8;78.0000;41.0000;140.867;10.0000;50.0000;-999;
2005;4;3;9;58.0000;27.0000;99.4000;21.0000;50.0000;-999;
2005;4;3;10;49.0000;13.0000;68.9333;56.0000;50.0000;-999;
2005;4;3;11;52.0000;12.0000;70.4000;79.0000;50.0000;-999;
2005;4;3;12;19.0000;2.00000;22.0667;127.000;50.0000;-999;
2005;4;3;13;18.0000;2.00000;21.0667;135.000;50.0000;-999;
2005;4;3;14;15.0000;2.00000;18.0667;141.000;50.0000;-999;
2005;4;3;15;7.00000;1.00000;8.53333;142.000;50.0000;-999;
2005;4;3;16;15.0000;1.00000;16.5333;144.000;50.0000;-999;
2005;4;3;17;15.0000;1.00000;16.5333;148.000;50.0000;-999;
2005;4;3;18;16.0000;1.00000;17.5333;147.000;50.0000;-999;
2005;4;3;19;23.0000;1.00000;24.5333;138.000;50.0000;-999;
2005;4;3;20;38.0000;1.00000;39.5333;119.000;50.0000;-999;
2005;4;3;21;62.0000;1.00000;63.5333;86.0000;50.0000;-999;
2005;4;3;22;124.000;22.0000;157.733;23.0000;50.0000;-999;
2005;4;3;23;131.000;28.0000;173.933;8.00000;50.0000;-999;
2005;4;3;24;113.000;6.00000;122.200;16.0000;50.0000;-999;
2005;4;4;1;85.0000;4.00000;91.1333;32.0000;48.0000;-999;
2005;4;4;2;65.0000;2.00000;68.0667;45.0000;48.0000;-999;
2005;4;4;3;56.0000;2.00000;59.0667;43.0000;48.0000;-999;
2005;4;4;4;64.0000;4.00000;70.1333;30.0000;48.0000;-999;
2005;4;4;5;76.0000;12.0000;94.4000;10.0000;48.0000;-999;
2005;4;4;6;69.0000;23.0000;104.267;8.00000;48.0000;-999;
2005;4;4;7;78.0000;86.0000;209.867;8.00000;48.0000;-999;
2005;4;4;8;100.000;176.000;369.867;6.00000;48.0000;-999;
2005;4;4;9;130.000;189.000;419.800;7.00000;48.0000;-999;
2005;4;4;10;124.000;148.000;350.933;9.00000;48.0000;-999;
2005;4;4;11;85.0000;48.0000;158.600;49.0000;48.0000;-999;
2005;4;4;12;45.0000;9.00000;58.8000;98.0000;48.0000;-999;
2005;4;4;13;36.0000;6.00000;45.2000;115.000;48.0000;-999;
2005;4;4;14;30.0000;4.00000;36.1333;127.000;48.0000;-999;
2005;4;4;15;27.0000;3.00000;31.6000;132.000;48.0000;-999;
2005;4;4;16;24.0000;3.00000;28.6000;130.000;48.0000;-999;
2005;4;4;17;21.0000;2.00000;24.0667;130.000;48.0000;-999;
2005;4;4;18;27.0000;2.00000;30.0667;123.000;48.0000;-999;
2005;4;4;19;35.0000;2.00000;38.0667;107.000;48.0000;-999;
2005;4;4;20;43.0000;2.00000;46.0667;91.0000;48.0000;-999;
2005;4;4;21;103.000;15.0000;126.000;32.0000;48.0000;-999;
2005;4;4;22;139.000;76.0000;255.533;7.00000;48.0000;-999;
2005;4;4;23;131.000;44.0000;198.467;8.00000;48.0000;-999;
2005;4;4;24;114.000;16.0000;138.533;9.00000;48.0000;-999;
2005;4;5;1;92.0000;3.00000;96.6000;19.0000;54.0000;-999;
2005;4;5;2;54.0000;1.00000;55.5333;48.0000;54.0000;-999;
2005;4;5;3;46.0000;2.00000;49.0667;51.0000;54.0000;-999;
2005;4;5;4;46.0000;1.00000;47.5333;48.0000;54.0000;-999;
2005;4;5;5;50.0000;2.00000;53.0667;43.0000;54.0000;-999;
2005;4;5;6;78.0000;6.00000;87.2000;16.0000;54.0000;-999;
2005;4;5;7;102.000;66.0000;203.200;7.00000;54.0000;-999;
2005;4;5;8;105.000;84.0000;233.800;7.00000;54.0000;-999;
2005;4;5;9;110.000;84.0000;238.800;15.0000;54.0000;-999;
2005;4;5;10;94.0000;41.0000;156.867;33.0000;54.0000;-999;
2005;4;5;11;88.0000;35.0000;141.667;40.0000;54.0000;-999;
2005;4;5;12;67.0000;20.0000;97.6667;66.0000;54.0000;-999;
2005;4;5;13;47.0000;9.00000;60.8000;98.0000;54.0000;-999;
2005;4;5;14;30.0000;3.00000;34.6000;127.000;54.0000;-999;
2005;4;5;15;29.0000;2.00000;32.0667;137.000;54.0000;-999;
2005;4;5;16;30.0000;2.00000;33.0667;138.000;54.0000;-999;
2005;4;5;17;34.0000;3.00000;38.6000;138.000;54.0000;-999;
2005;4;5;18;40.0000;2.00000;43.0667;131.000;54.0000;-999;
2005;4;5;19;45.0000;2.00000;48.0667;127.000;54.0000;-999;
2005;4;5;20;75.0000;2.00000;78.0667;82.0000;54.0000;-999;
2005;4;5;21;87.0000;1.00000;88.5333;68.0000;54.0000;-999;
2005;4;5;22;72.0000;1.00000;73.5333;78.0000;54.0000;-999;
2005;4;5;23;136.000;24.0000;172.800;12.0000;54.0000;-999;
2005;4;5;24;122.000;5.00000;129.667;16.0000;54.0000;-999;
2005;4;6;1;102.000;2.00000;105.067;22.0000;73.0000;-999;
2005;4;6;2;71.0000;1.00000;72.5333;44.0000;73.0000;-999;
2005;4;6;3;56.0000;1.00000;57.5333;56.0000;73.0000;-999;
2005;4;6;4;55.0000;1.00000;56.5333;47.0000;73.0000;-999;
2005;4;6;5;64.0000;2.00000;67.0667;35.0000;73.0000;-999;
2005;4;6;6;90.0000;14.0000;111.467;14.0000;73.0000;-999;
2005;4;6;7;106.000;57.0000;193.400;8.00000;73.0000;-999;
2005;4;6;8;119.000;154.000;355.133;6.00000;73.0000;-999;
2005;4;6;9;112.000;87.0000;245.400;12.0000;73.0000;-999;
2005;4;6;10;98.0000;45.0000;167.000;30.0000;73.0000;-999;
2005;4;6;11;77.0000;22.0000;110.733;57.0000;73.0000;-999;
2005;4;6;12;66.0000;14.0000;87.4667;76.0000;73.0000;-999;
2005;4;6;13;53.0000;8.00000;65.2667;109.000;73.0000;-999;
2005;4;6;14;24.0000;2.00000;27.0667;154.000;73.0000;-999;
2005;4;6;15;33.0000;2.00000;36.0667;152.000;73.0000;-999;
2005;4;6;16;35.0000;2.00000;38.0667;156.000;73.0000;-999;
2005;4;6;17;38.0000;1.00000;39.5333;153.000;73.0000;-999;
2005;4;6;18;51.0000;1.00000;52.5333;127.000;73.0000;-999;
2005;4;6;19;57.0000;1.00000;58.5333;118.000;73.0000;-999;
2005;4;6;20;69.0000;2.00000;72.0667;106.000;73.0000;-999;
2005;4;6;21;57.0000;1.00000;58.5333;112.000;73.0000;-999;
2005;4;6;22;81.0000;1.00000;82.5333;75.0000;73.0000;-999;
2005;4;6;23;94.0000;1.00000;95.5333;55.0000;73.0000;-999;
2005;4;6;24;65.0000;1.00000;66.5333;73.0000;73.0000;-999;
2005;4;7;1;51.0000;0.000000;51.0000;81.0000;52.0000;-999;
2005;4;7;2;46.0000;1.00000;47.5333;87.0000;52.0000;-999;
2005;4;7;3;33.0000;1.00000;34.5333;98.0000;52.0000;-999;
2005;4;7;4;37.0000;1.00000;38.5333;85.0000;52.0000;-999;
2005;4;7;5;69.0000;1.00000;70.5333;46.0000;52.0000;-999;
2005;4;7;6;69.0000;1.00000;70.5333;46.0000;52.0000;-999;
2005;4;7;7;93.0000;7.00000;103.733;20.0000;52.0000;-999;
2005;4;7;8;107.000;54.0000;189.800;9.00000;52.0000;-999;
2005;4;7;9;118.000;107.000;282.067;7.00000;52.0000;-999;
2005;4;7;10;103.000;59.0000;193.467;21.0000;52.0000;-999;
2005;4;7;11;82.0000;21.0000;114.200;48.0000;52.0000;-999;
2005;4;7;12;62.0000;7.00000;72.7333;72.0000;52.0000;-999;
2005;4;7;13;55.0000;6.00000;64.2000;78.0000;52.0000;-999;
2005;4;7;14;48.0000;3.00000;52.6000;89.0000;52.0000;-999;
2005;4;7;15;51.0000;4.00000;57.1333;79.0000;52.0000;-999;
2005;4;7;16;60.0000;2.00000;63.0667;70.0000;52.0000;-999;
2005;4;7;17;46.0000;1.00000;47.5333;79.0000;52.0000;-999;
2005;4;7;18;63.0000;2.00000;66.0667;53.0000;52.0000;-999;
2005;4;7;19;72.0000;3.00000;76.6000;37.0000;52.0000;-999;
2005;4;7;20;64.0000;2.00000;67.0667;43.0000;52.0000;-999;
2005;4;7;21;48.0000;1.00000;49.5333;55.0000;52.0000;-999;
2005;4;7;22;45.0000;1.00000;46.5333;49.0000;52.0000;-999;
2005;4;7;23;47.0000;1.00000;48.5333;42.0000;52.0000;-999;
2005;4;7;24;41.0000;1.00000;42.5333;40.0000;52.0000;-999;
2005;4;8;1;34.0000;1.00000;35.5333;52.0000;30.0000;-999;
2005;4;8;2;32.0000;1.00000;33.5333;52.0000;30.0000;-999;
2005;4;8;3;30.0000;0.000000;30.0000;48.0000;30.0000;-999;
2005;4;8;4;29.0000;1.00000;30.5333;47.0000;30.0000;-999;
2005;4;8;5;31.0000;1.00000;32.5333;40.0000;30.0000;-999;
2005;4;8;6;39.0000;1.00000;40.5333;31.0000;30.0000;-999;
2005;4;8;7;60.0000;4.00000;66.1333;11.0000;30.0000;-999;
2005;4;8;8;67.0000;17.0000;93.0667;5.00000;30.0000;-999;
2005;4;8;9;66.0000;25.0000;104.333;6.00000;30.0000;-999;
2005;4;8;10;71.0000;41.0000;133.867;6.00000;30.0000;-999;
2005;4;8;11;71.0000;42.0000;135.400;11.0000;30.0000;-999;
2005;4;8;12;64.0000;22.0000;97.7333;18.0000;30.0000;-999;
2005;4;8;13;55.0000;8.00000;67.2667;31.0000;30.0000;-999;
2005;4;8;14;67.0000;17.0000;93.0667;18.0000;30.0000;-999;
2005;4;8;15;79.0000;25.0000;117.333;11.0000;30.0000;-999;
2005;4;8;16;71.0000;17.0000;97.0667;20.0000;30.0000;-999;
2005;4;8;17;75.0000;16.0000;99.5333;19.0000;30.0000;-999;
2005;4;8;18;78.0000;12.0000;96.4000;20.0000;30.0000;-999;
2005;4;8;19;69.0000;3.00000;73.6000;36.0000;30.0000;-999;
2005;4;8;20;58.0000;1.00000;59.5333;43.0000;30.0000;-999;
2005;4;8;21;42.0000;1.00000;43.5333;56.0000;30.0000;-999;
2005;4;8;22;33.0000;1.00000;34.5333;65.0000;30.0000;-999;
2005;4;8;23;31.0000;1.00000;32.5333;69.0000;30.0000;-999;
2005;4;8;24;27.0000;1.00000;28.5333;71.0000;30.0000;-999;
2005;4;9;1;21.0000;0.000000;21.0000;81.0000;-999;-999;
2005;4;9;2;20.0000;0.000000;20.0000;77.0000;-999;-999;
2005;4;9;3;19.0000;1.00000;20.5333;72.0000;-999;-999;
2005;4;9;4;22.0000;1.00000;23.5333;65.0000;-999;-999;
2005;4;9;5;26.0000;1.00000;27.5333;60.0000;-999;-999;
2005;4;9;6;49.0000;1.00000;50.5333;32.0000;-999;-999;
2005;4;9;7;50.0000;5.00000;57.6667;35.0000;-999;-999;
2005;4;9;8;49.0000;6.00000;58.2000;35.0000;-999;-999;
2005;4;9;9;36.0000;2.00000;39.0667;59.0000;-999;-999;
2005;4;9;10;27.0000;2.00000;30.0667;68.0000;-999;-999;
2005;4;9;11;20.0000;2.00000;23.0667;81.0000;-999;-999;
2005;4;9;12;24.0000;1.00000;25.5333;71.0000;-999;-999;
2005;4;9;13;21.0000;1.00000;22.5333;73.0000;-999;-999;
2005;4;9;14;12.0000;2.00000;15.0667;79.0000;-999;-999;
2005;4;9;15;16.0000;2.00000;19.0667;66.0000;-999;-999;
2005;4;9;16;-999;-999;-999;-999;-999;-999;
2005;4;9;17;-999;-999;-999;-999;-999;-999;
2005;4;9;18;-999;-999;-999;-999;-999;-999;
2005;4;9;19;-999;-999;-999;-999;-999;-999;
2005;4;9;20;-999;-999;-999;-999;-999;-999;
2005;4;9;21;-999;-999;-999;-999;-999;-999;
2005;4;9;22;-999;-999;-999;-999;-999;-999;
2005;4;9;23;-999;-999;-999;-999;-999;-999;
2005;4;9;24;-999;-999;-999;-999;-999;-999;
2005;4;10;1;-999;-999;-999;-999;-999;-999;
2005;4;10;2;-999;-999;-999;-999;-999;-999;
2005;4;10;3;-999;-999;-999;-999;-999;-999;
2005;4;10;4;-999;-999;-999;-999;-999;-999;
2005;4;10;5;-999;-999;-999;-999;-999;-999;
2005;4;10;6;-999;-999;-999;-999;-999;-999;
2005;4;10;7;-999;-999;-999;-999;-999;-999;
2005;4;10;8;-999;-999;-999;-999;-999;-999;
2005;4;10;9;-999;-999;-999;-999;-999;-999;
2005;4;10;10;-999;-999;-999;-999;-999;-999;
2005;4;10;11;-999;-999;-999;-999;-999;-999;
2005;4;10;12;-999;-999;-999;-999;-999;-999;
2005;4;10;13;-999;-999;-999;-999;-999;-999;
2005;4;10;14;-999;-999;-999;-999;-999;-999;
2005;4;10;15;-999;-999;-999;-999;-999;-999;
2005;4;10;16;-999;-999;-999;-999;-999;-999;
2005;4;10;17;-999;-999;-999;-999;-999;-999;
2005;4;10;18;-999;-999;-999;-999;-999;-999;
2005;4;10;19;-999;-999;-999;-999;-999;-999;
2005;4;10;20;-999;-999;-999;-999;-999;-999;
2005;4;10;21;-999;-999;-999;-999;-999;-999;
2005;4;10;22;-999;-999;-999;-999;-999;-999;
2005;4;10;23;-999;-999;-999;-999;-999;-999;
2005;4;10;24;-999;-999;-999;-999;-999;-999;
2005;4;11;1;-999;-999;-999;-999;-999;-999;
2005;4;11;2;-999;-999;-999;-999;-999;-999;
2005;4;11;3;-999;-999;-999;-999;-999;-999;
2005;4;11;4;-999;-999;-999;-999;-999;-999;
2005;4;11;5;-999;-999;-999;-999;-999;-999;
2005;4;11;6;-999;-999;-999;-999;-999;-999;
2005;4;11;7;-999;-999;-999;-999;-999;-999;
2005;4;11;8;-999;-999;-999;-999;-999;-999;
2005;4;11;9;-999;-999;-999;-999;-999;-999;
2005;4;11;10;-999;-999;-999;-999;-999;-999;
2005;4;11;11;-999;-999;-999;-999;-999;-999;
2005;4;11;12;-999;-999;-999;-999;-999;-999;
2005;4;11;13;-999;-999;-999;-999;-999;-999;
2005;4;11;14;-999;-999;-999;-999;-999;-999;
2005;4;11;15;88.0000;21.0000;120.200;12.0000;-999;-999;
2005;4;11;16;71.0000;8.00000;83.2667;26.0000;-999;-999;
2005;4;11;17;77.0000;6.00000;86.2000;19.0000;-999;-999;
2005;4;11;18;97.0000;18.0000;124.600;8.00000;-999;-999;
