year;month;day;hour;NO2;NO;NOx;O3;TEMP;WS;WD;
2005;7;6;5;17.0000;0.000000;17.0000;34.0000;14.7;1.70;358.;
2005;7;6;6;15.0000;0.000000;15.0000;32.0000;12.7;0.00;-999;
2005;7;6;7;24.0000;0.000000;25.0000;32.0000;12.9;0.00;-999;
2005;7;6;8;30.0000;1.00000;33.0000;36.0000;15.9;0.00;-999;
2005;7;6;9;30.0000;1.00000;31.0000;47.0000;18.3;0.40;-999;
2005;7;6;10;35.0000;1.00000;36.0000;55.0000;20.0;0.60;-999;
2005;7;6;11;30.0000;0.000000;31.0000;62.0000;20.4;1.30;166.;
2005;7;6;12;27.0000;0.000000;27.0000;71.0000;21.3;1.50;164.;
2005;7;6;13;21.0000;0.000000;21.0000;80.0000;22.2;1.40;171.;
2005;7;6;14;18.0000;0.000000;18.0000;89.0000;23.1;1.70;171.;
2005;7;6;15;16.0000;0.000000;16.0000;95.0000;23.9;1.80;187.;
2005;7;6;16;19.0000;0.000000;19.0000;97.0000;24.2;1.20;164.;
2005;7;6;17;16.0000;0.000000;16.0000;104.000;24.4;0.90;-999;
2005;7;6;18;17.0000;0.000000;17.0000;102.000;24.1;0.50;-999;
2005;7;6;19;17.0000;0.000000;17.0000;96.0000;23.4;0.40;-999;
2005;7;6;20;23.0000;0.000000;23.0000;84.0000;22.3;0.70;345.;
2005;7;6;21;21.0000;0.000000;21.0000;84.0000;20.5;0.20;-999;
2005;7;6;22;18.0000;0.000000;18.0000;83.0000;20.3;0.70;42.0;
2005;7;6;23;18.0000;0.000000;18.0000;80.0000;18.9;0.40;-999;
2005;7;6;24;19.0000;0.000000;19.0000;68.0000;18.3;0.90;318.;
2005;7;7;1;14.0000;0.000000;14.0000;76.0000;17.6;1.20;338.;
2005;7;7;2;15.0000;0.000000;15.0000;61.0000;17.6;1.00;333.;
2005;7;7;3;13.0000;0.000000;13.0000;71.0000;17.2;0.50;-999;
2005;7;7;4;13.0000;0.000000;13.0000;58.0000;17.3;1.40;356.;
2005;7;7;5;20.0000;0.000000;20.0000;40.0000;16.8;0.50;-999;
2005;7;7;6;25.0000;0.000000;25.0000;36.0000;16.6;0.00;-999;
2005;7;7;7;52.0000;5.00000;60.0000;16.0000;16.9;0.30;-999;
2005;7;7;8;51.0000;6.00000;61.0000;21.0000;17.5;0.00;-999;
2005;7;7;9;57.0000;6.00000;65.0000;19.0000;19.3;0.00;-999;
2005;7;7;10;35.0000;1.00000;36.0000;53.0000;20.3;0.00;-999;
2005;7;7;11;28.0000;0.000000;28.0000;61.0000;21.3;1.40;111.;
2005;7;7;12;25.0000;0.000000;25.0000;70.0000;21.3;1.20;79.0;
2005;7;7;13;17.0000;0.000000;17.0000;87.0000;22.1;1.90;156.;
2005;7;7;14;19.0000;0.000000;19.0000;94.0000;22.9;2.50;114.;
2005;7;7;15;20.0000;0.000000;20.0000;102.000;22.9;3.30;125.;
2005;7;7;16;23.0000;0.000000;23.0000;90.0000;22.8;3.60;116.;
2005;7;7;17;22.0000;0.000000;22.0000;89.0000;21.6;2.40;111.;
2005;7;7;18;12.0000;0.000000;12.0000;92.0000;20.0;2.50;354.;
2005;7;7;19;24.0000;0.000000;24.0000;68.0000;19.3;1.80;353.;
2005;7;7;20;41.0000;0.000000;41.0000;56.0000;18.7;1.70;87.0;
2005;7;7;21;21.0000;0.000000;21.0000;63.0000;18.2;2.50;77.0;
2005;7;7;22;15.0000;0.000000;15.0000;74.0000;15.6;1.40;41.0;
2005;7;7;23;9.00000;0.000000;9.00000;78.0000;15.4;2.20;355.;
2005;7;7;24;12.0000;0.000000;12.0000;71.0000;14.9;1.90;30.0;
2005;7;8;1;7.00000;0.000000;7.00000;65.0000;14.5;1.40;30.0;
2005;7;8;2;8.00000;0.000000;8.00000;58.0000;14.1;0.50;-999;
2005;7;8;3;9.00000;0.000000;9.00000;57.0000;13.8;0.60;333.;
2005;7;8;4;12.0000;0.000000;12.0000;59.0000;13.6;0.60;-999;
2005;7;8;5;10.0000;0.000000;10.0000;46.0000;13.5;0.70;-999;
2005;7;8;6;14.0000;0.000000;14.0000;39.0000;12.8;0.00;-999;
2005;7;8;7;13.0000;0.000000;13.0000;44.0000;13.0;0.20;-999;
2005;7;8;8;28.0000;2.00000;30.0000;35.0000;15.3;0.40;-999;
2005;7;8;9;20.0000;0.000000;20.0000;53.0000;17.4;0.40;-999;
2005;7;8;10;22.0000;0.000000;23.0000;56.0000;19.3;1.00;289.;
2005;7;8;11;20.0000;0.000000;20.0000;66.0000;19.8;0.70;-999;
2005;7;8;12;22.0000;0.000000;22.0000;68.0000;20.6;1.70;176.;
2005;7;8;13;25.0000;0.000000;25.0000;65.0000;21.6;2.20;177.;
2005;7;8;14;18.0000;0.000000;18.0000;79.0000;21.5;2.00;180.;
2005;7;8;15;17.0000;0.000000;17.0000;86.0000;23.1;1.60;176.;
2005;7;8;16;20.0000;0.000000;20.0000;88.0000;23.7;1.00;-999;
2005;7;8;17;26.0000;0.000000;26.0000;74.0000;24.1;1.70;119.;
2005;7;8;18;12.0000;0.000000;12.0000;87.0000;20.9;2.20;3.00;
2005;7;8;19;19.0000;0.000000;19.0000;63.0000;19.9;2.10;357.;
2005;7;8;20;12.0000;0.000000;12.0000;75.0000;19.0;1.70;34.0;
2005;7;8;21;18.0000;0.000000;18.0000;58.0000;19.1;1.80;358.;
2005;7;8;22;10.0000;0.000000;10.0000;73.0000;18.0;0.90;-999;
2005;7;8;23;11.0000;0.000000;11.0000;64.0000;17.8;1.40;6.00;
2005;7;8;24;14.0000;0.000000;14.0000;58.0000;17.3;1.60;14.0;
2005;7;9;1;25.0000;0.000000;25.0000;25.0000;16.6;1.30;342.;
2005;7;9;2;18.0000;0.000000;18.0000;42.0000;14.9;0.00;-999;
2005;7;9;3;15.0000;0.000000;15.0000;45.0000;15.6;1.50;7.00;
2005;7;9;4;16.0000;0.000000;16.0000;36.0000;15.9;0.80;-999;
2005;7;9;5;15.0000;0.000000;15.0000;36.0000;14.8;0.80;298.;
2005;7;9;6;14.0000;0.000000;14.0000;42.0000;14.4;0.30;-999;
2005;7;9;7;24.0000;1.00000;25.0000;32.0000;14.3;1.30;299.;
2005;7;9;8;24.0000;0.000000;24.0000;36.0000;15.1;0.80;220.;
2005;7;9;9;27.0000;1.00000;28.0000;31.0000;15.7;0.30;-999;
2005;7;9;10;24.0000;0.000000;24.0000;41.0000;16.8;0.20;-999;
2005;7;9;11;12.0000;0.000000;12.0000;66.0000;19.6;0.40;-999;
2005;7;9;12;9.00000;0.000000;9.00000;83.0000;20.2;0.50;-999;
2005;7;9;13;8.00000;0.000000;8.00000;89.0000;21.3;1.00;296.;
2005;7;9;14;8.00000;0.000000;8.00000;90.0000;22.1;1.10;-999;
2005;7;9;15;14.0000;0.000000;14.0000;86.0000;22.5;1.50;200.;
2005;7;9;16;14.0000;0.000000;14.0000;75.0000;18.8;3.10;119.;
2005;7;9;17;14.0000;0.000000;14.0000;73.0000;17.9;0.30;-999;
2005;7;9;18;16.0000;0.000000;16.0000;68.0000;19.6;0.40;-999;
2005;7;9;19;20.0000;0.000000;20.0000;56.0000;19.1;0.40;-999;
2005;7;9;20;24.0000;0.000000;24.0000;36.0000;18.7;0.40;-999;
2005;7;9;21;14.0000;0.000000;14.0000;47.0000;17.8;0.00;-999;
2005;7;9;22;11.0000;0.000000;11.0000;62.0000;17.5;0.40;-999;
2005;7;9;23;7.00000;0.000000;7.00000;74.0000;16.1;2.00;5.00;
2005;7;9;24;5.00000;0.000000;5.00000;83.0000;16.3;1.90;355.;
2005;7;10;1;5.00000;0.000000;5.00000;86.0000;16.2;1.70;18.0;
2005;7;10;2;6.00000;0.000000;6.00000;75.0000;15.4;2.30;1.00;
2005;7;10;3;7.00000;0.000000;7.00000;71.0000;15.2;1.50;343.;
2005;7;10;4;6.00000;0.000000;6.00000;67.0000;15.4;1.90;351.;
2005;7;10;5;6.00000;0.000000;6.00000;59.0000;15.1;1.60;5.00;
2005;7;10;6;12.0000;0.000000;12.0000;31.0000;15.1;1.50;345.;
2005;7;10;7;13.0000;0.000000;13.0000;35.0000;14.8;0.00;-999;
2005;7;10;8;12.0000;0.000000;12.0000;43.0000;15.8;1.40;341.;
2005;7;10;9;11.0000;0.000000;11.0000;52.0000;18.3;1.30;337.;
2005;7;10;10;8.00000;0.000000;8.00000;66.0000;20.2;0.80;105.;
2005;7;10;11;10.0000;0.000000;10.0000;64.0000;21.1;0.90;279.;
2005;7;10;12;10.0000;0.000000;10.0000;69.0000;21.5;1.10;204.;
2005;7;10;13;10.0000;0.000000;10.0000;68.0000;22.3;1.80;213.;
2005;7;10;14;10.0000;0.000000;10.0000;66.0000;21.7;0.90;-999;
2005;7;10;15;8.00000;0.000000;8.00000;73.0000;22.3;0.80;-999;
2005;7;10;16;8.00000;0.000000;8.00000;78.0000;23.6;2.00;185.;
2005;7;10;17;8.00000;0.000000;8.00000;77.0000;22.2;1.20;-999;
2005;7;10;18;9.00000;0.000000;9.00000;60.0000;15.8;2.00;352.;
2005;7;10;19;10.0000;0.000000;10.0000;55.0000;15.9;0.50;-999;
2005;7;10;20;11.0000;0.000000;11.0000;47.0000;16.7;1.10;343.;
2005;7;10;21;14.0000;0.000000;14.0000;46.0000;16.4;0.50;-999;
2005;7;10;22;11.0000;0.000000;11.0000;40.0000;15.8;1.10;354.;
2005;7;10;23;11.0000;0.000000;11.0000;39.0000;15.1;0.00;-999;
2005;7;10;24;11.0000;0.000000;11.0000;34.0000;15.5;0.00;-999;
2005;7;11;1;12.0000;0.000000;12.0000;29.0000;15.6;0.40;-999;
2005;7;11;2;11.0000;0.000000;11.0000;28.0000;15.3;0.50;-999;
2005;7;11;3;9.00000;0.000000;9.00000;32.0000;15.3;0.00;-999;
2005;7;11;4;10.0000;0.000000;10.0000;29.0000;14.7;0.30;-999;
2005;7;11;5;13.0000;0.000000;13.0000;26.0000;13.9;0.00;-999;
2005;7;11;6;12.0000;0.000000;12.0000;27.0000;13.3;0.00;-999;
2005;7;11;7;14.0000;0.000000;14.0000;31.0000;14.1;0.00;-999;
2005;7;11;8;24.0000;2.00000;27.0000;28.0000;16.4;0.00;-999;
2005;7;11;9;32.0000;2.00000;34.0000;40.0000;18.8;0.50;-999;
2005;7;11;10;24.0000;0.000000;24.0000;54.0000;21.0;0.70;-999;
2005;7;11;11;34.0000;1.00000;35.0000;56.0000;22.3;0.60;-999;
2005;7;11;12;37.0000;1.00000;38.0000;62.0000;22.8;1.50;161.;
2005;7;11;13;40.0000;1.00000;41.0000;62.0000;23.5;1.80;152.;
2005;7;11;14;37.0000;0.000000;37.0000;71.0000;24.1;1.70;151.;
2005;7;11;15;33.0000;0.000000;33.0000;85.0000;24.9;1.60;146.;
2005;7;11;16;31.0000;0.000000;31.0000;93.0000;25.5;1.70;147.;
2005;7;11;17;25.0000;0.000000;25.0000;95.0000;25.6;1.70;155.;
2005;7;11;18;26.0000;0.000000;26.0000;98.0000;25.5;1.80;107.;
2005;7;11;19;24.0000;0.000000;24.0000;87.0000;25.0;1.50;160.;
2005;7;11;20;26.0000;0.000000;26.0000;71.0000;23.9;2.00;93.0;
2005;7;11;21;21.0000;0.000000;21.0000;71.0000;22.6;0.60;37.0;
2005;7;11;22;26.0000;0.000000;26.0000;69.0000;21.6;0.60;26.0;
2005;7;11;23;26.0000;0.000000;26.0000;57.0000;21.7;1.00;73.0;
2005;7;11;24;24.0000;0.000000;24.0000;44.0000;20.5;0.20;-999;
2005;7;12;1;17.0000;0.000000;17.0000;46.0000;19.7;0.00;-999;
2005;7;12;2;15.0000;0.000000;15.0000;54.0000;18.4;0.40;-999;
2005;7;12;3;18.0000;0.000000;18.0000;37.0000;18.4;0.40;-999;
2005;7;12;4;14.0000;0.000000;14.0000;39.0000;16.8;0.00;-999;
2005;7;12;5;13.0000;0.000000;13.0000;36.0000;16.4;0.00;-999;
2005;7;12;6;14.0000;0.000000;14.0000;36.0000;15.7;0.00;-999;
2005;7;12;7;19.0000;0.000000;20.0000;36.0000;16.1;0.00;-999;
2005;7;12;8;32.0000;2.00000;34.0000;40.0000;19.6;0.00;-999;
2005;7;12;9;42.0000;2.00000;46.0000;42.0000;21.8;1.60;66.0;
2005;7;12;10;22.0000;0.000000;22.0000;62.0000;23.7;1.20;112.;
2005;7;12;11;21.0000;0.000000;21.0000;73.0000;25.3;1.00;198.;
2005;7;12;12;23.0000;0.000000;23.0000;83.0000;26.0;1.40;177.;
2005;7;12;13;40.0000;0.000000;41.0000;79.0000;27.3;1.10;232.;
2005;7;12;14;39.0000;0.000000;39.0000;92.0000;27.5;1.80;177.;
2005;7;12;15;35.0000;0.000000;35.0000;101.000;27.4;2.10;167.;
2005;7;12;16;29.0000;0.000000;29.0000;102.000;27.1;2.00;152.;
2005;7;12;17;11.0000;0.000000;11.0000;101.000;23.4;4.50;63.0;
2005;7;12;18;6.00000;0.000000;6.00000;101.000;18.4;4.00;5.00;
2005;7;12;19;14.0000;0.000000;14.0000;73.0000;19.6;4.80;352.;
2005;7;12;20;13.0000;0.000000;13.0000;72.0000;18.0;2.00;360.;
2005;7;12;21;19.0000;0.000000;19.0000;44.0000;18.5;2.10;343.;
2005;7;12;22;13.0000;0.000000;13.0000;51.0000;18.0;0.40;-999;
2005;7;12;23;7.00000;0.000000;7.00000;69.0000;17.9;1.50;352.;
2005;7;12;24;5.00000;0.000000;5.00000;78.0000;19.0;2.30;13.0;
2005;7;13;1;9.00000;0.000000;9.00000;61.0000;19.4;3.00;9.00;
2005;7;13;2;16.0000;0.000000;16.0000;45.0000;18.9;0.90;-999;
2005;7;13;3;10.0000;0.000000;10.0000;60.0000;17.7;0.80;-999;
2005;7;13;4;7.00000;0.000000;7.00000;58.0000;18.0;1.00;349.;
2005;7;13;5;9.00000;0.000000;9.00000;57.0000;17.6;1.40;6.00;
2005;7;13;6;18.0000;0.000000;18.0000;33.0000;17.9;1.70;359.;
2005;7;13;7;26.0000;0.000000;26.0000;32.0000;17.6;0.40;-999;
2005;7;13;8;37.0000;3.00000;42.0000;24.0000;19.5;0.40;-999;
2005;7;13;9;36.0000;2.00000;39.0000;40.0000;21.3;0.30;-999;
2005;7;13;10;21.0000;0.000000;21.0000;72.0000;22.6;1.10;72.0;
2005;7;13;11;17.0000;0.000000;17.0000;79.0000;24.1;1.20;308.;
2005;7;13;12;14.0000;0.000000;14.0000;87.0000;25.1;1.00;269.;
2005;7;13;13;14.0000;0.000000;14.0000;100.000;26.5;0.70;-999;
2005;7;13;14;16.0000;0.000000;16.0000;107.000;27.4;0.90;-999;
2005;7;13;15;16.0000;0.000000;16.0000;106.000;27.8;1.70;204.;
2005;7;13;16;15.0000;0.000000;15.0000;106.000;28.0;2.10;197.;
2005;7;13;17;19.0000;0.000000;19.0000;106.000;27.9;1.70;184.;
2005;7;13;18;30.0000;0.000000;30.0000;94.0000;27.8;1.50;203.;
2005;7;13;19;30.0000;0.000000;30.0000;77.0000;26.4;1.60;201.;
2005;7;13;20;21.0000;0.000000;21.0000;85.0000;25.5;1.20;200.;
2005;7;13;21;23.0000;0.000000;23.0000;72.0000;23.5;0.30;-999;
2005;7;13;22;26.0000;0.000000;26.0000;62.0000;21.2;0.00;-999;
2005;7;13;23;19.0000;0.000000;19.0000;78.0000;21.0;0.30;-999;
2005;7;13;24;20.0000;0.000000;20.0000;75.0000;21.6;1.00;329.;
2005;7;14;1;16.0000;0.000000;16.0000;78.0000;21.3;0.90;335.;
2005;7;14;2;20.0000;0.000000;20.0000;50.0000;21.3;1.10;353.;
2005;7;14;3;14.0000;0.000000;14.0000;64.0000;20.6;0.40;-999;
2005;7;14;4;18.0000;0.000000;18.0000;49.0000;20.5;1.60;43.0;
2005;7;14;5;16.0000;0.000000;16.0000;39.0000;19.7;0.60;-999;
2005;7;14;6;22.0000;0.000000;22.0000;35.0000;18.8;0.00;-999;
2005;7;14;7;28.0000;0.000000;28.0000;39.0000;19.0;0.00;-999;
2005;7;14;8;33.0000;0.000000;34.0000;53.0000;21.2;0.20;-999;
2005;7;14;9;34.0000;0.000000;34.0000;67.0000;22.9;1.40;38.0;
2005;7;14;10;26.0000;0.000000;26.0000;83.0000;24.8;0.90;4.00;
2005;7;14;11;28.0000;0.000000;28.0000;88.0000;26.1;1.30;175.;
2005;7;14;12;21.0000;0.000000;21.0000;108.000;27.2;1.50;194.;
2005;7;14;13;25.0000;0.000000;25.0000;117.000;27.8;2.00;185.;
2005;7;14;14;37.0000;0.000000;37.0000;122.000;28.3;1.50;196.;
2005;7;14;15;28.0000;0.000000;28.0000;128.000;28.5;1.50;216.;
2005;7;14;16;22.0000;0.000000;22.0000;139.000;29.0;1.70;189.;
2005;7;14;17;24.0000;0.000000;24.0000;120.000;29.0;2.00;200.;
2005;7;14;18;29.0000;0.000000;29.0000;106.000;28.7;1.80;180.;
2005;7;14;19;33.0000;0.000000;33.0000;87.0000;28.0;1.90;183.;
2005;7;14;20;34.0000;0.000000;34.0000;99.0000;27.2;1.30;177.;
2005;7;14;21;41.0000;0.000000;42.0000;66.0000;24.9;0.60;9.00;
2005;7;14;22;40.0000;0.000000;40.0000;53.0000;22.2;0.00;-999;
2005;7;14;23;24.0000;0.000000;24.0000;71.0000;20.7;0.00;-999;
2005;7;14;24;24.0000;0.000000;24.0000;59.0000;20.3;0.40;-999;
2005;7;15;1;22.0000;0.000000;22.0000;58.0000;19.7;0.00;-999;
2005;7;15;2;21.0000;0.000000;21.0000;60.0000;18.8;0.20;-999;
2005;7;15;3;18.0000;0.000000;18.0000;60.0000;18.4;0.00;-999;
2005;7;15;4;16.0000;0.000000;16.0000;59.0000;18.0;0.00;-999;
2005;7;15;5;19.0000;0.000000;19.0000;52.0000;17.6;0.00;-999;
2005;7;15;6;18.0000;0.000000;18.0000;64.0000;17.6;0.00;-999;
2005;7;15;7;51.0000;3.00000;55.0000;30.0000;18.8;0.60;-999;
2005;7;15;8;39.0000;1.00000;40.0000;56.0000;20.6;0.00;-999;
2005;7;15;9;26.0000;0.000000;26.0000;75.0000;24.0;0.30;-999;
2005;7;15;10;31.0000;0.000000;31.0000;86.0000;25.9;0.90;77.0;
2005;7;15;11;35.0000;0.000000;35.0000;98.0000;26.9;0.90;152.;
2005;7;15;12;18.0000;0.000000;18.0000;114.000;28.3;1.40;182.;
2005;7;15;13;14.0000;0.000000;14.0000;117.000;28.9;1.60;183.;
2005;7;15;14;14.0000;0.000000;14.0000;138.000;29.6;1.80;188.;
2005;7;15;15;22.0000;0.000000;22.0000;141.000;30.2;1.40;192.;
2005;7;15;16;32.0000;0.000000;32.0000;137.000;30.5;1.70;210.;
2005;7;15;17;28.0000;0.000000;28.0000;138.000;30.5;1.60;198.;
2005;7;15;18;25.0000;0.000000;25.0000;119.000;29.8;1.70;202.;
2005;7;15;19;22.0000;0.000000;22.0000;130.000;28.9;1.30;218.;
2005;7;15;20;20.0000;0.000000;20.0000;121.000;27.8;0.60;304.;
2005;7;15;21;23.0000;0.000000;23.0000;106.000;24.9;0.60;320.;
2005;7;15;22;27.0000;0.000000;27.0000;83.0000;22.9;0.00;-999;
2005;7;15;23;26.0000;0.000000;26.0000;78.0000;21.6;0.00;-999;
2005;7;15;24;25.0000;0.000000;25.0000;81.0000;21.0;0.00;-999;
2005;7;16;1;22.0000;0.000000;22.0000;78.0000;20.6;0.30;-999;
2005;7;16;2;20.0000;0.000000;20.0000;84.0000;19.5;0.00;-999;
2005;7;16;3;19.0000;0.000000;19.0000;80.0000;19.8;0.40;-999;
2005;7;16;4;15.0000;0.000000;15.0000;86.0000;18.9;0.50;-999;
2005;7;16;5;16.0000;0.000000;16.0000;88.0000;19.1;0.50;-999;
2005;7;16;6;21.0000;0.000000;21.0000;105.000;18.9;1.20;4.00;
2005;7;16;7;32.0000;0.000000;32.0000;61.0000;20.5;1.70;355.;
2005;7;16;8;32.0000;0.000000;32.0000;61.0000;21.8;0.40;-999;
2005;7;16;9;33.0000;0.000000;33.0000;78.0000;23.8;0.30;-999;
2005;7;16;10;26.0000;0.000000;26.0000;97.0000;25.2;0.50;-999;
2005;7;16;11;29.0000;0.000000;29.0000;102.000;25.6;0.90;-999;
2005;7;16;12;24.0000;0.000000;24.0000;109.000;25.6;1.70;131.;
2005;7;16;13;21.0000;0.000000;21.0000;124.000;27.5;1.30;156.;
2005;7;16;14;19.0000;0.000000;19.0000;142.000;28.4;2.00;159.;
2005;7;16;15;17.0000;0.000000;17.0000;142.000;29.0;1.80;169.;
2005;7;16;16;18.0000;0.000000;18.0000;137.000;29.5;0.70;-999;
2005;7;16;17;19.0000;0.000000;19.0000;143.000;29.1;0.50;-999;
2005;7;16;18;18.0000;0.000000;18.0000;135.000;29.5;1.20;220.;
2005;7;16;19;22.0000;0.000000;22.0000;94.0000;28.7;1.00;206.;
2005;7;16;20;24.0000;0.000000;24.0000;82.0000;27.9;1.50;178.;
2005;7;16;21;23.0000;0.000000;23.0000;75.0000;26.4;0.40;-999;
2005;7;16;22;22.0000;0.000000;22.0000;57.0000;24.4;0.30;-999;
2005;7;16;23;22.0000;0.000000;21.0000;53.0000;23.2;0.00;-999;
2005;7;16;24;26.0000;0.000000;26.0000;44.0000;22.5;0.30;-999;
2005;7;17;1;21.0000;0.000000;21.0000;55.0000;21.6;0.00;-999;
2005;7;17;2;18.0000;0.000000;18.0000;48.0000;21.8;1.10;5.00;
2005;7;17;3;18.0000;0.000000;18.0000;53.0000;21.1;0.40;-999;
2005;7;17;4;17.0000;0.000000;17.0000;45.0000;21.0;0.90;324.;
2005;7;17;5;16.0000;0.000000;16.0000;35.0000;20.8;0.30;-999;
2005;7;17;6;17.0000;0.000000;18.0000;28.0000;20.0;0.00;-999;
2005;7;17;7;14.0000;0.000000;14.0000;36.0000;20.3;0.00;-999;
2005;7;17;8;16.0000;0.000000;16.0000;56.0000;22.0;0.00;-999;
2005;7;17;9;14.0000;0.000000;14.0000;62.0000;23.9;0.60;325.;
2005;7;17;10;11.0000;0.000000;11.0000;79.0000;25.8;0.50;-999;
2005;7;17;11;12.0000;0.000000;12.0000;86.0000;27.1;0.70;-999;
2005;7;17;12;10.0000;0.000000;10.0000;96.0000;28.1;1.40;191.;
2005;7;17;13;8.00000;0.000000;8.00000;101.000;28.5;1.80;178.;
2005;7;17;14;9.00000;0.000000;9.00000;112.000;29.8;1.60;193.;
2005;7;17;15;10.0000;0.000000;10.0000;115.000;30.4;1.90;180.;
2005;7;17;16;9.00000;0.000000;9.00000;113.000;31.3;1.80;189.;
2005;7;17;17;11.0000;0.000000;11.0000;109.000;31.3;1.50;190.;
2005;7;17;18;13.0000;0.000000;14.0000;112.000;30.8;1.70;173.;
2005;7;17;19;15.0000;0.000000;15.0000;92.0000;29.6;2.10;175.;
2005;7;17;20;15.0000;0.000000;15.0000;83.0000;28.7;1.50;163.;
2005;7;17;21;13.0000;0.000000;13.0000;82.0000;27.2;0.80;62.0;
2005;7;17;22;16.0000;0.000000;16.0000;64.0000;24.9;0.20;-999;
2005;7;17;23;19.0000;0.000000;19.0000;55.0000;23.5;0.00;-999;
2005;7;17;24;16.0000;0.000000;16.0000;63.0000;22.8;0.00;-999;
2005;7;18;1;14.0000;0.000000;14.0000;52.0000;22.6;0.50;-999;
2005;7;18;2;14.0000;0.000000;14.0000;45.0000;21.9;0.00;-999;
2005;7;18;3;10.0000;0.000000;10.0000;56.0000;21.6;0.00;-999;
2005;7;18;4;13.0000;0.000000;13.0000;41.0000;22.1;0.00;-999;
2005;7;18;5;20.0000;0.000000;20.0000;34.0000;22.2;0.00;-999;
2005;7;18;6;21.0000;0.000000;21.0000;35.0000;22.3;0.00;-999;
2005;7;18;7;37.0000;0.000000;37.0000;25.0000;22.5;0.40;-999;
2005;7;18;8;41.0000;0.000000;42.0000;29.0000;23.4;0.00;-999;
2005;7;18;9;53.0000;0.000000;54.0000;34.0000;24.4;0.00;-999;
2005;7;18;10;43.0000;0.000000;43.0000;56.0000;25.4;0.30;-999;
2005;7;18;11;32.0000;0.000000;32.0000;70.0000;26.1;0.70;-999;
2005;7;18;12;25.0000;0.000000;25.0000;79.0000;26.7;1.00;303.;
2005;7;18;13;15.0000;0.000000;15.0000;107.000;27.0;1.30;148.;
2005;7;18;14;20.0000;0.000000;20.0000;88.0000;27.2;2.60;156.;
2005;7;18;15;26.0000;0.000000;26.0000;77.0000;25.9;2.00;167.;
2005;7;18;16;23.0000;0.000000;23.0000;92.0000;26.4;1.40;134.;
2005;7;18;17;23.0000;0.000000;23.0000;98.0000;27.3;0.90;-999;
2005;7;18;18;23.0000;0.000000;23.0000;105.000;26.8;1.00;355.;
2005;7;18;19;26.0000;0.000000;26.0000;73.0000;26.9;1.00;355.;
2005;7;18;20;25.0000;0.000000;25.0000;89.0000;26.0;0.70;83.0;
2005;7;18;21;30.0000;0.000000;30.0000;69.0000;25.1;1.10;357.;
2005;7;18;22;23.0000;0.000000;23.0000;59.0000;24.2;0.40;-999;
2005;7;18;23;23.0000;0.000000;23.0000;55.0000;23.7;0.00;-999;
2005;7;18;24;4.00000;0.000000;4.00000;103.000;23.6;0.90;319.;
2005;7;19;1;1.00000;0.000000;1.00000;128.000;17.7;5.50;315.;
2005;7;19;2;2.00000;0.000000;2.00000;115.000;17.5;7.90;356.;
2005;7;19;3;4.00000;0.000000;4.00000;80.0000;18.3;6.20;9.00;
2005;7;19;4;5.00000;0.000000;5.00000;60.0000;16.5;1.10;327.;
2005;7;19;5;16.0000;0.000000;16.0000;56.0000;15.6;0.30;-999;
2005;7;19;6;18.0000;0.000000;18.0000;51.0000;15.9;0.50;-999;
2005;7;19;7;25.0000;0.000000;26.0000;47.0000;15.8;1.30;59.0;
2005;7;19;8;29.0000;1.00000;30.0000;45.0000;17.4;0.40;-999;
2005;7;19;9;28.0000;1.00000;29.0000;53.0000;19.6;0.30;-999;
2005;7;19;10;19.0000;0.000000;19.0000;72.0000;21.2;0.60;-999;
2005;7;19;11;18.0000;0.000000;18.0000;75.0000;23.3;0.80;304.;
2005;7;19;12;21.0000;0.000000;21.0000;83.0000;24.4;0.80;-999;
2005;7;19;13;18.0000;0.000000;18.0000;99.0000;25.5;1.60;186.;
2005;7;19;14;16.0000;0.000000;16.0000;98.0000;27.1;1.10;305.;
2005;7;19;15;16.0000;0.000000;16.0000;111.000;28.6;1.40;204.;
2005;7;19;16;15.0000;0.000000;15.0000;113.000;28.8;2.10;178.;
2005;7;19;17;27.0000;0.000000;27.0000;105.000;29.2;2.30;179.;
2005;7;19;18;31.0000;0.000000;31.0000;86.0000;28.9;2.50;179.;
2005;7;19;19;28.0000;0.000000;28.0000;79.0000;27.6;2.40;150.;
2005;7;19;20;20.0000;0.000000;20.0000;85.0000;26.5;1.90;79.0;
2005;7;19;21;21.0000;0.000000;21.0000;79.0000;25.0;1.00;15.0;
2005;7;19;22;14.0000;0.000000;14.0000;91.0000;23.2;1.00;12.0;
2005;7;19;23;12.0000;0.000000;12.0000;80.0000;22.7;1.80;1.00;
2005;7;19;24;9.00000;0.000000;9.00000;70.0000;22.0;1.60;3.00;
2005;7;20;1;15.0000;0.000000;15.0000;56.0000;20.9;1.30;338.;
2005;7;20;2;9.00000;0.000000;9.00000;76.0000;19.7;0.50;-999;
2005;7;20;3;14.0000;0.000000;14.0000;56.0000;20.0;1.40;3.00;
2005;7;20;4;9.00000;0.000000;9.00000;72.0000;18.9;0.60;-999;
2005;7;20;5;20.0000;0.000000;20.0000;36.0000;19.4;1.40;15.0;
2005;7;20;6;31.0000;0.000000;31.0000;25.0000;17.3;0.20;-999;
2005;7;20;7;37.0000;2.00000;41.0000;22.0000;17.0;0.00;-999;
2005;7;20;8;59.0000;13.0000;78.0000;16.0000;19.5;0.00;-999;
