year;month;day;hour;NO2;NO;NOx;SO2;PM10;
2005;8;9;3;-999;-999;-999;1.00000;13.0000;
2005;8;9;4;16.0000;51.0000;94.2000;1.00000;13.0000;
2005;8;9;5;24.0000;55.0000;108.333;-999;13.0000;
2005;8;9;6;26.0000;60.0000;118.000;2.00000;13.0000;
2005;8;9;7;28.0000;68.0000;132.267;3.00000;13.0000;
2005;8;9;8;20.0000;58.0000;108.933;3.00000;13.0000;
2005;8;9;9;16.0000;55.0000;100.333;6.00000;13.0000;
2005;8;9;10;-999;-999;-999;4.00000;13.0000;
2005;8;9;11;-999;-999;-999;4.00000;13.0000;
2005;8;9;12;8.00000;5.00000;15.6667;3.00000;13.0000;
2005;8;9;13;7.00000;5.00000;14.6667;3.00000;13.0000;
2005;8;9;14;7.00000;5.00000;14.6667;5.00000;13.0000;
2005;8;9;15;8.00000;6.00000;17.2000;4.00000;13.0000;
2005;8;9;16;7.00000;6.00000;16.2000;4.00000;13.0000;
2005;8;9;17;8.00000;6.00000;17.2000;4.00000;13.0000;
2005;8;9;18;9.00000;5.00000;16.6667;3.00000;13.0000;
2005;8;9;19;12.0000;6.00000;21.2000;3.00000;13.0000;
2005;8;9;20;13.0000;6.00000;22.2000;3.00000;13.0000;
2005;8;9;21;13.0000;6.00000;22.2000;3.00000;13.0000;
2005;8;9;22;13.0000;6.00000;22.2000;3.00000;13.0000;
2005;8;9;23;19.0000;8.00000;31.2667;3.00000;13.0000;
2005;8;9;24;14.0000;6.00000;23.2000;2.00000;13.0000;
2005;8;10;1;12.0000;6.00000;21.2000;2.00000;23.0000;
2005;8;10;2;13.0000;6.00000;22.2000;2.00000;23.0000;
2005;8;10;3;-999;-999;-999;2.00000;23.0000;
2005;8;10;4;13.0000;6.00000;22.2000;3.00000;23.0000;
2005;8;10;5;14.0000;6.00000;23.2000;-999;23.0000;
2005;8;10;6;19.0000;9.00000;32.8000;0.000000;23.0000;
2005;8;10;7;16.0000;8.00000;28.2667;0.000000;23.0000;
2005;8;10;8;16.0000;10.0000;31.3333;1.00000;23.0000;
2005;8;10;9;13.0000;8.00000;25.2667;2.00000;23.0000;
2005;8;10;10;11.0000;7.00000;21.7333;2.00000;23.0000;
2005;8;10;11;10.0000;7.00000;20.7333;2.00000;23.0000;
2005;8;10;12;10.0000;6.00000;19.2000;2.00000;23.0000;
2005;8;10;13;10.0000;6.00000;19.2000;2.00000;23.0000;
2005;8;10;14;10.0000;6.00000;19.2000;2.00000;23.0000;
2005;8;10;15;8.00000;6.00000;17.2000;1.00000;23.0000;
2005;8;10;16;8.00000;6.00000;17.2000;1.00000;23.0000;
2005;8;10;17;8.00000;6.00000;17.2000;1.00000;23.0000;
2005;8;10;18;10.0000;6.00000;19.2000;1.00000;23.0000;
2005;8;10;19;10.0000;6.00000;19.2000;1.00000;23.0000;
2005;8;10;20;13.0000;7.00000;23.7333;0.000000;23.0000;
2005;8;10;21;30.0000;13.0000;49.9333;1.00000;23.0000;
2005;8;10;22;28.0000;12.0000;46.4000;1.00000;23.0000;
2005;8;10;23;20.0000;9.00000;33.8000;0.000000;23.0000;
2005;8;10;24;19.0000;12.0000;37.4000;1.00000;23.0000;
2005;8;11;1;28.0000;15.0000;51.0000;1.00000;33.0000;
2005;8;11;2;19.0000;10.0000;34.3333;0.000000;33.0000;
2005;8;11;3;-999;-999;-999;1.00000;33.0000;
2005;8;11;4;20.0000;11.0000;36.8667;1.00000;33.0000;
2005;8;11;5;21.0000;12.0000;39.4000;-999;33.0000;
2005;8;11;6;30.0000;30.0000;76.0000;1.00000;33.0000;
2005;8;11;7;25.0000;18.0000;52.6000;1.00000;33.0000;
2005;8;11;8;24.0000;18.0000;51.6000;1.00000;33.0000;
2005;8;11;9;19.0000;13.0000;38.9333;2.00000;33.0000;
2005;8;11;10;18.0000;11.0000;34.8667;3.00000;33.0000;
2005;8;11;11;20.0000;12.0000;38.4000;3.00000;33.0000;
2005;8;11;12;17.0000;11.0000;33.8667;3.00000;33.0000;
2005;8;11;13;18.0000;10.0000;33.3333;2.00000;33.0000;
2005;8;11;14;15.0000;10.0000;30.3333;2.00000;33.0000;
2005;8;11;15;9.00000;8.00000;21.2667;2.00000;33.0000;
2005;8;11;16;9.00000;9.00000;22.8000;1.00000;33.0000;
2005;8;11;17;12.0000;10.0000;27.3333;1.00000;33.0000;
2005;8;11;18;12.0000;9.00000;25.8000;1.00000;33.0000;
2005;8;11;19;17.0000;11.0000;33.8667;1.00000;33.0000;
2005;8;11;20;16.0000;10.0000;31.3333;1.00000;33.0000;
2005;8;11;21;12.0000;9.00000;25.8000;1.00000;33.0000;
2005;8;11;22;12.0000;9.00000;25.8000;0.000000;33.0000;
2005;8;11;23;13.0000;10.0000;28.3333;0.000000;33.0000;
2005;8;11;24;22.0000;13.0000;41.9333;1.00000;33.0000;
2005;8;12;1;12.0000;9.00000;25.8000;1.00000;18.0000;
2005;8;12;2;9.00000;9.00000;22.8000;1.00000;18.0000;
2005;8;12;3;-999;-999;-999;1.00000;18.0000;
2005;8;12;4;11.0000;9.00000;24.8000;2.00000;18.0000;
2005;8;12;5;12.0000;10.0000;27.3333;-999;18.0000;
2005;8;12;6;15.0000;13.0000;34.9333;0.000000;18.0000;
2005;8;12;7;14.0000;12.0000;32.4000;0.000000;18.0000;
2005;8;12;8;14.0000;13.0000;33.9333;0.000000;18.0000;
2005;8;12;9;14.0000;14.0000;35.4667;0.000000;18.0000;
2005;8;12;10;13.0000;14.0000;34.4667;0.000000;18.0000;
2005;8;12;11;9.00000;11.0000;25.8667;0.000000;18.0000;
2005;8;12;12;10.0000;12.0000;28.4000;0.000000;18.0000;
2005;8;12;13;8.00000;11.0000;24.8667;0.000000;18.0000;
2005;8;12;14;7.00000;11.0000;23.8667;0.000000;18.0000;
2005;8;12;15;6.00000;11.0000;22.8667;0.000000;18.0000;
2005;8;12;16;7.00000;11.0000;23.8667;0.000000;18.0000;
2005;8;12;17;6.00000;11.0000;22.8667;0.000000;18.0000;
2005;8;12;18;10.0000;11.0000;26.8667;0.000000;18.0000;
2005;8;12;19;11.0000;11.0000;27.8667;0.000000;18.0000;
2005;8;12;20;9.00000;10.0000;24.3333;0.000000;18.0000;
2005;8;12;21;10.0000;10.0000;25.3333;0.000000;18.0000;
2005;8;12;22;9.00000;10.0000;24.3333;0.000000;18.0000;
2005;8;12;23;11.0000;11.0000;27.8667;0.000000;18.0000;
2005;8;12;24;12.0000;11.0000;28.8667;0.000000;18.0000;
2005;8;13;1;13.0000;12.0000;31.4000;0.000000;20.0000;
2005;8;13;2;13.0000;12.0000;31.4000;0.000000;20.0000;
2005;8;13;3;-999;-999;-999;0.000000;20.0000;
2005;8;13;4;16.0000;13.0000;35.9333;0.000000;20.0000;
2005;8;13;5;18.0000;15.0000;41.0000;-999;20.0000;
2005;8;13;6;16.0000;14.0000;37.4667;0.000000;20.0000;
2005;8;13;7;19.0000;18.0000;46.6000;0.000000;20.0000;
2005;8;13;8;15.0000;19.0000;44.1333;1.00000;20.0000;
2005;8;13;9;13.0000;16.0000;37.5333;2.00000;20.0000;
2005;8;13;10;12.0000;15.0000;35.0000;3.00000;20.0000;
2005;8;13;11;9.00000;14.0000;30.4667;3.00000;20.0000;
2005;8;13;12;6.00000;13.0000;25.9333;2.00000;20.0000;
2005;8;13;13;7.00000;14.0000;28.4667;2.00000;20.0000;
2005;8;13;14;6.00000;13.0000;25.9333;3.00000;20.0000;
2005;8;13;15;7.00000;14.0000;28.4667;2.00000;20.0000;
2005;8;13;16;7.00000;14.0000;28.4667;2.00000;20.0000;
2005;8;13;17;6.00000;13.0000;25.9333;2.00000;20.0000;
2005;8;13;18;7.00000;12.0000;25.4000;2.00000;20.0000;
2005;8;13;19;9.00000;12.0000;27.4000;2.00000;20.0000;
2005;8;13;20;12.0000;13.0000;31.9333;1.00000;20.0000;
2005;8;13;21;9.00000;13.0000;28.9333;1.00000;20.0000;
2005;8;13;22;12.0000;14.0000;33.4667;1.00000;20.0000;
2005;8;13;23;10.0000;13.0000;29.9333;1.00000;20.0000;
2005;8;13;24;10.0000;13.0000;29.9333;1.00000;20.0000;
2005;8;14;1;9.00000;13.0000;28.9333;1.00000;15.0000;
2005;8;14;2;9.00000;13.0000;28.9333;1.00000;15.0000;
2005;8;14;3;-999;-999;-999;1.00000;15.0000;
2005;8;14;4;7.00000;12.0000;25.4000;1.00000;15.0000;
2005;8;14;5;8.00000;13.0000;27.9333;-999;15.0000;
2005;8;14;6;8.00000;13.0000;27.9333;1.00000;15.0000;
2005;8;14;7;8.00000;13.0000;27.9333;1.00000;15.0000;
2005;8;14;8;8.00000;15.0000;31.0000;2.00000;15.0000;
2005;8;14;9;10.0000;16.0000;34.5333;4.00000;15.0000;
2005;8;14;10;9.00000;16.0000;33.5333;4.00000;15.0000;
2005;8;14;11;8.00000;15.0000;31.0000;3.00000;15.0000;
2005;8;14;12;8.00000;15.0000;31.0000;4.00000;15.0000;
2005;8;14;13;7.00000;15.0000;30.0000;4.00000;15.0000;
2005;8;14;14;7.00000;15.0000;30.0000;3.00000;15.0000;
2005;8;14;15;6.00000;14.0000;27.4667;3.00000;15.0000;
2005;8;14;16;8.00000;14.0000;29.4667;3.00000;15.0000;
2005;8;14;17;7.00000;13.0000;26.9333;3.00000;15.0000;
2005;8;14;18;9.00000;14.0000;30.4667;3.00000;15.0000;
2005;8;14;19;13.0000;15.0000;36.0000;3.00000;15.0000;
2005;8;14;20;7.00000;12.0000;25.4000;2.00000;15.0000;
2005;8;14;21;7.00000;13.0000;26.9333;2.00000;15.0000;
2005;8;14;22;7.00000;13.0000;26.9333;2.00000;15.0000;
2005;8;14;23;7.00000;13.0000;26.9333;2.00000;15.0000;
2005;8;14;24;8.00000;14.0000;29.4667;1.00000;15.0000;
2005;8;15;1;9.00000;14.0000;30.4667;2.00000;12.0000;
2005;8;15;2;8.00000;14.0000;29.4667;4.00000;12.0000;
2005;8;15;3;-999;-999;-999;2.00000;12.0000;
2005;8;15;4;7.00000;14.0000;28.4667;1.00000;12.0000;
2005;8;15;5;7.00000;14.0000;28.4667;-999;12.0000;
2005;8;15;6;7.00000;14.0000;28.4667;0.000000;12.0000;
2005;8;15;7;8.00000;15.0000;31.0000;2.00000;12.0000;
2005;8;15;8;-999;-999;-999;6.00000;12.0000;
2005;8;15;9;8.00000;19.0000;37.1333;4.00000;12.0000;
2005;8;15;10;8.00000;19.0000;37.1333;4.00000;12.0000;
2005;8;15;11;7.00000;20.0000;37.6667;4.00000;12.0000;
2005;8;15;12;5.00000;19.0000;34.1333;3.00000;12.0000;
2005;8;15;13;5.00000;19.0000;34.1333;3.00000;12.0000;
2005;8;15;14;5.00000;19.0000;34.1333;3.00000;12.0000;
2005;8;15;15;4.00000;20.0000;34.6667;2.00000;12.0000;
2005;8;15;16;5.00000;20.0000;35.6667;3.00000;12.0000;
2005;8;15;17;6.00000;20.0000;36.6667;3.00000;12.0000;
2005;8;15;18;11.0000;20.0000;41.6667;3.00000;12.0000;
2005;8;15;19;9.00000;19.0000;38.1333;3.00000;12.0000;
2005;8;15;20;10.0000;19.0000;39.1333;2.00000;12.0000;
2005;8;15;21;9.00000;19.0000;38.1333;2.00000;12.0000;
2005;8;15;22;9.00000;19.0000;38.1333;2.00000;12.0000;
2005;8;15;23;10.0000;19.0000;39.1333;2.00000;12.0000;
2005;8;15;24;9.00000;19.0000;38.1333;3.00000;12.0000;
2005;8;16;1;14.0000;21.0000;46.2000;2.00000;13.0000;
2005;8;16;2;13.0000;21.0000;45.2000;2.00000;13.0000;
2005;8;16;3;-999;-999;-999;3.00000;13.0000;
2005;8;16;4;9.00000;19.0000;38.1333;2.00000;13.0000;
2005;8;16;5;9.00000;19.0000;38.1333;-999;13.0000;
2005;8;16;6;11.0000;21.0000;43.2000;1.00000;13.0000;
2005;8;16;7;13.0000;23.0000;48.2667;2.00000;13.0000;
2005;8;16;8;11.0000;24.0000;47.8000;1.00000;13.0000;
2005;8;16;9;12.0000;26.0000;51.8667;2.00000;13.0000;
2005;8;16;10;15.0000;29.0000;59.4667;3.00000;13.0000;
2005;8;16;11;18.0000;31.0000;65.5333;3.00000;13.0000;
2005;8;16;12;19.0000;31.0000;66.5333;3.00000;13.0000;
2005;8;16;13;12.0000;25.0000;50.3333;3.00000;13.0000;
2005;8;16;14;9.00000;23.0000;44.2667;2.00000;13.0000;
2005;8;16;15;9.00000;23.0000;44.2667;2.00000;13.0000;
2005;8;16;16;9.00000;23.0000;44.2667;2.00000;13.0000;
2005;8;16;17;10.0000;23.0000;45.2667;2.00000;13.0000;
2005;8;16;18;11.0000;23.0000;46.2667;1.00000;13.0000;
2005;8;16;19;18.0000;25.0000;56.3333;3.00000;13.0000;
2005;8;16;20;16.0000;24.0000;52.8000;3.00000;13.0000;
2005;8;16;21;18.0000;24.0000;54.8000;2.00000;13.0000;
2005;8;16;22;14.0000;23.0000;49.2667;2.00000;13.0000;
2005;8;16;23;25.0000;27.0000;66.4000;2.00000;13.0000;
2005;8;16;24;23.0000;26.0000;62.8667;1.00000;13.0000;
2005;8;17;1;19.0000;25.0000;57.3333;1.00000;17.0000;
2005;8;17;2;15.0000;24.0000;51.8000;1.00000;17.0000;
2005;8;17;3;-999;-999;-999;1.00000;17.0000;
2005;8;17;4;17.0000;25.0000;55.3333;1.00000;17.0000;
2005;8;17;5;19.0000;33.0000;69.6000;-999;17.0000;
2005;8;17;6;19.0000;35.0000;72.6667;1.00000;17.0000;
2005;8;17;7;17.0000;29.0000;61.4667;2.00000;17.0000;
2005;8;17;8;14.0000;28.0000;56.9333;2.00000;17.0000;
2005;8;17;9;14.0000;28.0000;56.9333;4.00000;17.0000;
2005;8;17;10;17.0000;29.0000;61.4667;5.00000;17.0000;
2005;8;17;11;14.0000;28.0000;56.9333;3.00000;17.0000;
2005;8;17;12;14.0000;28.0000;56.9333;4.00000;17.0000;
2005;8;17;13;9.00000;25.0000;47.3333;2.00000;17.0000;
2005;8;17;14;7.00000;25.0000;45.3333;3.00000;17.0000;
2005;8;17;15;7.00000;25.0000;45.3333;2.00000;17.0000;
2005;8;17;16;7.00000;25.0000;45.3333;3.00000;17.0000;
2005;8;17;17;7.00000;25.0000;45.3333;2.00000;17.0000;
2005;8;17;18;7.00000;25.0000;45.3333;2.00000;17.0000;
2005;8;17;19;11.0000;25.0000;49.3333;2.00000;17.0000;
2005;8;17;20;18.0000;27.0000;59.4000;2.00000;17.0000;
2005;8;17;21;21.0000;27.0000;62.4000;2.00000;17.0000;
2005;8;17;22;20.0000;26.0000;59.8667;1.00000;17.0000;
2005;8;17;23;21.0000;27.0000;62.4000;2.00000;17.0000;
2005;8;17;24;15.0000;25.0000;53.3333;1.00000;17.0000;
2005;8;18;1;13.0000;25.0000;51.3333;1.00000;16.0000;
2005;8;18;2;9.00000;24.0000;45.8000;1.00000;16.0000;
2005;8;18;3;-999;-999;-999;1.00000;16.0000;
2005;8;18;4;10.0000;24.0000;46.8000;2.00000;16.0000;
2005;8;18;5;19.0000;27.0000;60.4000;-999;16.0000;
2005;8;18;6;20.0000;29.0000;64.4667;0.000000;16.0000;
2005;8;18;7;17.0000;29.0000;61.4667;0.000000;16.0000;
2005;8;18;8;17.0000;30.0000;63.0000;1.00000;16.0000;
2005;8;18;9;14.0000;27.0000;55.4000;2.00000;16.0000;
2005;8;18;10;12.0000;27.0000;53.4000;1.00000;16.0000;
2005;8;18;11;10.0000;27.0000;51.4000;1.00000;16.0000;
2005;8;18;12;11.0000;27.0000;52.4000;2.00000;16.0000;
2005;8;18;13;9.00000;26.0000;48.8667;2.00000;16.0000;
2005;8;18;14;8.00000;26.0000;47.8667;2.00000;16.0000;
2005;8;18;15;8.00000;26.0000;47.8667;1.00000;16.0000;
2005;8;18;16;8.00000;25.0000;46.3333;1.00000;16.0000;
2005;8;18;17;10.0000;26.0000;49.8667;1.00000;16.0000;
2005;8;18;18;15.0000;27.0000;56.4000;1.00000;16.0000;
2005;8;18;19;15.0000;27.0000;56.4000;1.00000;16.0000;
2005;8;18;20;17.0000;27.0000;58.4000;1.00000;16.0000;
2005;8;18;21;22.0000;29.0000;66.4667;1.00000;16.0000;
2005;8;18;22;18.0000;27.0000;59.4000;1.00000;16.0000;
2005;8;18;23;14.0000;26.0000;53.8667;1.00000;16.0000;
2005;8;18;24;14.0000;26.0000;53.8667;1.00000;16.0000;
2005;8;19;1;15.0000;27.0000;56.4000;1.00000;25.0000;
2005;8;19;2;12.0000;25.0000;50.3333;1.00000;25.0000;
2005;8;19;3;-999;-999;-999;1.00000;25.0000;
2005;8;19;4;13.0000;26.0000;52.8667;1.00000;25.0000;
2005;8;19;5;16.0000;28.0000;58.9333;-999;25.0000;
2005;8;19;6;22.0000;30.0000;68.0000;1.00000;25.0000;
2005;8;19;7;21.0000;37.0000;77.7333;1.00000;25.0000;
2005;8;19;8;19.0000;32.0000;68.0667;2.00000;25.0000;
2005;8;19;9;17.0000;31.0000;64.5333;3.00000;25.0000;
2005;8;19;10;12.0000;29.0000;56.4667;4.00000;25.0000;
2005;8;19;11;11.0000;28.0000;53.9333;7.00000;25.0000;
2005;8;19;12;8.00000;26.0000;47.8667;5.00000;25.0000;
2005;8;19;13;8.00000;26.0000;47.8667;3.00000;25.0000;
2005;8;19;14;8.00000;26.0000;47.8667;2.00000;25.0000;
2005;8;19;15;8.00000;26.0000;47.8667;2.00000;25.0000;
2005;8;19;16;8.00000;26.0000;47.8667;2.00000;25.0000;
2005;8;19;17;8.00000;26.0000;47.8667;2.00000;25.0000;
2005;8;19;18;10.0000;27.0000;51.4000;1.00000;25.0000;
2005;8;19;19;12.0000;27.0000;53.4000;1.00000;25.0000;
2005;8;19;20;17.0000;28.0000;59.9333;2.00000;25.0000;
2005;8;19;21;11.0000;26.0000;50.8667;3.00000;25.0000;
2005;8;19;22;10.0000;26.0000;49.8667;3.00000;25.0000;
2005;8;19;23;11.0000;25.0000;49.3333;2.00000;25.0000;
2005;8;19;24;9.00000;24.0000;45.8000;2.00000;25.0000;
2005;8;20;1;9.00000;26.0000;48.8667;2.00000;27.0000;
2005;8;20;2;8.00000;25.0000;46.3333;2.00000;27.0000;
2005;8;20;3;-999;-999;-999;1.00000;27.0000;
2005;8;20;4;12.0000;26.0000;51.8667;1.00000;27.0000;
2005;8;20;5;13.0000;26.0000;52.8667;-999;27.0000;
2005;8;20;6;14.0000;26.0000;53.8667;1.00000;27.0000;
2005;8;20;7;14.0000;27.0000;55.4000;2.00000;27.0000;
2005;8;20;8;13.0000;27.0000;54.4000;3.00000;27.0000;
2005;8;20;9;10.0000;26.0000;49.8667;3.00000;27.0000;
2005;8;20;10;11.0000;28.0000;53.9333;2.00000;27.0000;
2005;8;20;11;11.0000;28.0000;53.9333;2.00000;27.0000;
2005;8;20;12;10.0000;27.0000;51.4000;2.00000;27.0000;
2005;8;20;13;9.00000;26.0000;48.8667;1.00000;27.0000;
2005;8;20;14;8.00000;26.0000;47.8667;1.00000;27.0000;
2005;8;20;15;8.00000;26.0000;47.8667;1.00000;27.0000;
2005;8;20;16;7.00000;27.0000;48.4000;1.00000;27.0000;
2005;8;20;17;9.00000;27.0000;50.4000;1.00000;27.0000;
2005;8;20;18;13.0000;29.0000;57.4667;1.00000;27.0000;
2005;8;20;19;12.0000;27.0000;53.4000;1.00000;27.0000;
2005;8;20;20;10.0000;26.0000;49.8667;1.00000;27.0000;
2005;8;20;21;22.0000;30.0000;68.0000;1.00000;27.0000;
2005;8;20;22;11.0000;27.0000;52.4000;1.00000;27.0000;
2005;8;20;23;13.0000;28.0000;55.9333;1.00000;27.0000;
2005;8;20;24;13.0000;28.0000;55.9333;1.00000;27.0000;
2005;8;21;1;11.0000;28.0000;53.9333;1.00000;19.0000;
2005;8;21;2;12.0000;29.0000;56.4667;1.00000;19.0000;
2005;8;21;3;-999;-999;-999;1.00000;19.0000;
2005;8;21;4;11.0000;29.0000;55.4667;1.00000;19.0000;
2005;8;21;5;11.0000;29.0000;55.4667;-999;19.0000;
2005;8;21;6;11.0000;30.0000;57.0000;4.00000;19.0000;
2005;8;21;7;12.0000;30.0000;58.0000;4.00000;19.0000;
2005;8;21;8;14.0000;30.0000;60.0000;4.00000;19.0000;
2005;8;21;9;10.0000;30.0000;56.0000;4.00000;19.0000;
2005;8;21;10;10.0000;30.0000;56.0000;4.00000;19.0000;
2005;8;21;11;13.0000;32.0000;62.0667;4.00000;19.0000;
2005;8;21;12;8.00000;30.0000;54.0000;3.00000;19.0000;
2005;8;21;13;8.00000;29.0000;52.4667;4.00000;19.0000;
2005;8;21;14;8.00000;29.0000;52.4667;4.00000;19.0000;
2005;8;21;15;5.00000;28.0000;47.9333;4.00000;19.0000;
2005;8;21;16;6.00000;27.0000;47.4000;3.00000;19.0000;
2005;8;21;17;7.00000;27.0000;48.4000;3.00000;19.0000;
2005;8;21;18;7.00000;26.0000;46.8667;3.00000;19.0000;
2005;8;21;19;7.00000;27.0000;48.4000;3.00000;19.0000;
2005;8;21;20;8.00000;27.0000;49.4000;3.00000;19.0000;
2005;8;21;21;8.00000;27.0000;49.4000;3.00000;19.0000;
2005;8;21;22;7.00000;27.0000;48.4000;3.00000;19.0000;
2005;8;21;23;8.00000;27.0000;49.4000;3.00000;19.0000;
2005;8;21;24;8.00000;27.0000;49.4000;3.00000;19.0000;
2005;8;22;1;8.00000;28.0000;50.9333;3.00000;18.0000;
2005;8;22;2;7.00000;28.0000;49.9333;3.00000;18.0000;
2005;8;22;3;-999;-999;-999;3.00000;18.0000;
2005;8;22;4;7.00000;28.0000;49.9333;2.00000;18.0000;
2005;8;22;5;7.00000;30.0000;53.0000;-999;18.0000;
2005;8;22;6;8.00000;29.0000;52.4667;0.000000;18.0000;
2005;8;22;7;8.00000;29.0000;52.4667;0.000000;18.0000;
2005;8;22;8;9.00000;31.0000;56.5333;0.000000;18.0000;
2005;8;22;9;12.0000;32.0000;61.0667;0.000000;18.0000;
2005;8;22;10;10.0000;30.0000;56.0000;1.00000;18.0000;
2005;8;22;11;11.0000;30.0000;57.0000;1.00000;18.0000;
2005;8;22;12;10.0000;30.0000;56.0000;1.00000;18.0000;
2005;8;22;13;9.00000;30.0000;55.0000;0.000000;18.0000;
2005;8;22;14;8.00000;30.0000;54.0000;1.00000;18.0000;
2005;8;22;15;7.00000;29.0000;51.4667;1.00000;18.0000;
2005;8;22;16;7.00000;29.0000;51.4667;1.00000;18.0000;
2005;8;22;17;8.00000;29.0000;52.4667;1.00000;18.0000;
2005;8;22;18;10.0000;29.0000;54.4667;1.00000;18.0000;
2005;8;22;19;12.0000;30.0000;58.0000;1.00000;18.0000;
2005;8;22;20;16.0000;32.0000;65.0667;1.00000;18.0000;
2005;8;22;21;18.0000;32.0000;67.0667;1.00000;18.0000;
2005;8;22;22;14.0000;31.0000;61.5333;1.00000;18.0000;
2005;8;22;23;11.0000;30.0000;57.0000;1.00000;18.0000;
2005;8;22;24;11.0000;30.0000;57.0000;1.00000;18.0000;
2005;8;23;1;13.0000;31.0000;60.5333;1.00000;28.0000;
2005;8;23;2;11.0000;30.0000;57.0000;1.00000;28.0000;
2005;8;23;3;-999;-999;-999;1.00000;28.0000;
2005;8;23;4;11.0000;33.0000;61.6000;1.00000;28.0000;
2005;8;23;5;11.0000;33.0000;61.6000;-999;28.0000;
2005;8;23;6;10.0000;32.0000;59.0667;1.00000;28.0000;
2005;8;23;7;9.00000;32.0000;58.0667;0.000000;28.0000;
2005;8;23;8;10.0000;32.0000;59.0667;0.000000;28.0000;
2005;8;23;9;10.0000;33.0000;60.6000;1.00000;28.0000;
2005;8;23;10;12.0000;35.0000;65.6667;1.00000;28.0000;
2005;8;23;11;13.0000;35.0000;66.6667;1.00000;28.0000;
2005;8;23;12;12.0000;35.0000;65.6667;2.00000;28.0000;
2005;8;23;13;13.0000;35.0000;66.6667;1.00000;28.0000;
2005;8;23;14;13.0000;35.0000;66.6667;1.00000;28.0000;
2005;8;23;15;12.0000;34.0000;64.1333;1.00000;28.0000;
2005;8;23;16;12.0000;35.0000;65.6667;1.00000;28.0000;
2005;8;23;17;14.0000;35.0000;67.6667;1.00000;28.0000;
2005;8;23;18;12.0000;33.0000;62.6000;1.00000;28.0000;
2005;8;23;19;14.0000;34.0000;66.1333;1.00000;28.0000;
2005;8;23;20;15.0000;35.0000;68.6667;1.00000;28.0000;
2005;8;23;21;22.0000;38.0000;80.2667;0.000000;28.0000;
2005;8;23;22;21.0000;39.0000;80.8000;1.00000;28.0000;
2005;8;23;23;15.0000;36.0000;70.2000;1.00000;28.0000;
2005;8;23;24;14.0000;36.0000;69.2000;1.00000;28.0000;
2005;8;24;1;12.0000;36.0000;67.2000;1.00000;24.0000;
2005;8;24;2;14.0000;36.0000;69.2000;0.000000;24.0000;
2005;8;24;3;-999;-999;-999;1.00000;24.0000;
2005;8;24;4;11.0000;36.0000;66.2000;1.00000;24.0000;
2005;8;24;5;19.0000;43.0000;84.9333;-999;24.0000;
2005;8;24;6;22.0000;45.0000;91.0000;1.00000;24.0000;
2005;8;24;7;23.0000;47.0000;95.0667;1.00000;24.0000;
2005;8;24;8;18.0000;40.0000;79.3333;1.00000;24.0000;
2005;8;24;9;-999;-999;-999;-999;24.0000;
2005;8;24;10;-999;-999;-999;-999;24.0000;
2005;8;24;11;-999;-999;-999;2.00000;24.0000;
2005;8;24;12;6.00000;6.00000;15.2000;3.00000;24.0000;
2005;8;24;13;6.00000;5.00000;13.6667;2.00000;24.0000;
2005;8;24;14;6.00000;5.00000;13.6667;2.00000;24.0000;
2005;8;24;15;7.00000;6.00000;16.2000;1.00000;24.0000;
2005;8;24;16;7.00000;7.00000;17.7333;1.00000;24.0000;
2005;8;24;17;6.00000;6.00000;15.2000;1.00000;24.0000;
2005;8;24;18;7.00000;6.00000;16.2000;1.00000;24.0000;
2005;8;24;19;11.0000;11.0000;27.8667;2.00000;24.0000;
2005;8;24;20;12.0000;15.0000;35.0000;2.00000;24.0000;
2005;8;24;21;15.0000;22.0000;48.7333;2.00000;24.0000;
2005;8;24;22;14.0000;23.0000;49.2667;1.00000;24.0000;
2005;8;24;23;10.0000;13.0000;29.9333;1.00000;24.0000;
2005;8;24;24;12.0000;22.0000;45.7333;1.00000;24.0000;
2005;8;25;1;10.0000;17.0000;36.0667;1.00000;24.0000;
2005;8;25;2;9.00000;19.0000;38.1333;1.00000;24.0000;
2005;8;25;3;-999;-999;-999;1.00000;24.0000;
2005;8;25;4;13.0000;36.0000;68.2000;1.00000;24.0000;
2005;8;25;5;16.0000;33.0000;66.6000;-999;24.0000;
2005;8;25;6;18.0000;33.0000;68.6000;1.00000;24.0000;
2005;8;25;7;16.0000;29.0000;60.4667;1.00000;24.0000;
2005;8;25;8;15.0000;33.0000;65.6000;1.00000;24.0000;
2005;8;25;9;15.0000;27.0000;56.4000;3.00000;24.0000;
2005;8;25;10;11.0000;17.0000;37.0667;3.00000;24.0000;
2005;8;25;11;8.00000;9.00000;21.8000;2.00000;24.0000;
2005;8;25;12;-999;-999;-999;2.00000;24.0000;
2005;8;25;13;-999;-999;-999;2.00000;24.0000;
2005;8;25;14;-999;-999;-999;1.00000;24.0000;
2005;8;25;15;-999;-999;-999;8.00000;24.0000;
2005;8;25;16;-999;-999;-999;10.0000;24.0000;
2005;8;25;17;9.00000;7.00000;19.7333;10.0000;24.0000;
2005;8;25;18;12.0000;9.00000;25.8000;10.0000;24.0000;
2005;8;25;19;20.0000;14.0000;41.4667;10.0000;24.0000;
2005;8;25;20;20.0000;12.0000;38.4000;9.00000;24.0000;
2005;8;25;21;14.0000;7.00000;24.7333;11.0000;24.0000;
2005;8;25;22;12.0000;8.00000;24.2667;11.0000;24.0000;
2005;8;25;23;9.00000;8.00000;21.2667;11.0000;24.0000;
